INFO | 2013-09-27T10:16:43+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T10:16:45+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-27T10:16:50+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-27T10:16:50+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:23.0) Gecko\/20100101 Firefox\/23.0"}
INFO | 2013-09-27T10:16:50+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:16:57+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:17:05+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:17:07+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:17:10+01:00 | GET | [admin @ 137.108.145.39] | /login
INFO | 2013-09-27T10:17:14+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:17:20+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:17:46+01:00 | GET | [admin @ 137.108.145.39] | /profile/data/notes
INFO | 2013-09-27T10:17:50+01:00 | POST | [admin @ 137.108.145.39] | /profile/data/notes
INFO | 2013-09-27T10:17:59+01:00 | GET | [admin @ 137.108.145.39] | /help/
INFO | 2013-09-27T10:18:01+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:18:04+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:18:06+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:18:08+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T10:25:21+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-27T10:28:19+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-27T10:28:21+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-27T15:09:00+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T15:15:15+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T15:16:00+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T15:16:05+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T15:24:47+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-27T15:24:51+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-27T15:24:51+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-09-27T15:24:52+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T15:24:55+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-27T15:25:03+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-09-27T15:25:04+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T15:28:17+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T15:28:19+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-27T15:28:23+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-27T15:28:23+01:00 | ACTION.LOGIN | [admin @ 137.108.145.39] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-09-27T15:28:23+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T15:33:54+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T15:33:57+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-27T15:34:01+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-09-27T15:34:01+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T15:43:35+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-27T17:42:20+01:00 | GET | [anon @ 86.181.70.32] | /
