INFO | 2013-10-04T12:44:50+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-04T12:44:53+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-10-04T12:45:01+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-10-04T12:45:01+01:00 | ACTION.LOGIN | [admin @ 137.108.145.39] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-04T12:45:02+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-10-04T12:45:05+01:00 | GET | [admin @ 137.108.145.39] | /admin/tasks
INFO | 2013-10-04T12:45:07+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-10-04T12:45:17+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-10-04T12:45:17+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-04T12:51:23+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-04T12:51:26+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-04T13:02:49+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-04T13:02:50+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-10-04T13:02:53+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-10-04T13:02:53+01:00 | ACTION.LOGIN | [admin @ 137.108.145.39] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-04T13:02:54+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-10-04T17:22:53+01:00 | GET | [anon @ 86.181.70.32] | /
INFO | 2013-10-04T17:22:55+01:00 | GET | [anon @ 86.181.70.32] | /login
INFO | 2013-10-04T17:22:58+01:00 | POST | [anon @ 86.181.70.32] | /login
INFO | 2013-10-04T17:22:58+01:00 | ACTION.LOGIN | [admin @ 86.181.70.32] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-04T17:22:58+01:00 | GET | [admin @ 86.181.70.32] | /me/
INFO | 2013-10-04T17:29:08+01:00 | GET | [admin @ 86.181.70.32] | /me/
INFO | 2013-10-04T17:29:10+01:00 | GET | [admin @ 86.181.70.32] | /admin/users
INFO | 2013-10-04T17:29:19+01:00 | GET | [admin @ 86.181.70.32] | /admin/tasks
