INFO | 2013-10-15T11:50:41+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-15T11:50:58+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-10-15T11:51:02+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-10-15T11:51:02+01:00 | ACTION.LOGIN | [admin @ 137.108.145.39] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-15T11:51:02+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-10-15T11:51:05+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-10-15T11:51:14+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-10-15T11:51:15+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-15T14:45:28+01:00 | GET | [anon @ 86.185.226.149] | /me/draft/2/show/
INFO | 2013-10-15T14:45:28+01:00 | GET | [anon @ 86.185.226.149] | /login
INFO | 2013-10-15T15:03:09+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-15T15:03:32+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-10-15T15:03:36+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-10-15T15:03:36+01:00 | ACTION.LOGIN | [admin @ 137.108.145.39] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-15T15:03:36+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-10-15T15:03:40+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-10-15T15:52:27+01:00 | GET | [anon @ 86.185.226.149] | /
INFO | 2013-10-15T15:52:30+01:00 | GET | [anon @ 86.185.226.149] | /login
INFO | 2013-10-15T15:52:33+01:00 | POST | [anon @ 86.185.226.149] | /login
INFO | 2013-10-15T15:52:33+01:00 | ACTION.LOGIN | [user004 @ 86.185.226.149] | {"user_agent":"Mozilla\/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit\/536.30.1 (KHTML, like Gecko) Version\/6.0.5 Safari\/536.30.1"}
INFO | 2013-10-15T15:52:33+01:00 | GET | [user004 @ 86.185.226.149] | /me/
INFO | 2013-10-15T15:52:43+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/
INFO | 2013-10-15T15:52:55+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/1/drafts/
INFO | 2013-10-15T15:52:58+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/1/submit/
INFO | 2013-10-15T15:53:32+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/
INFO | 2013-10-15T15:53:40+01:00 | GET | [user004 @ 86.185.226.149] | /me/
INFO | 2013-10-15T15:53:42+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/
INFO | 2013-10-15T15:53:44+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/1/drafts/
INFO | 2013-10-15T15:53:47+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/1/submit/
INFO | 2013-10-15T15:54:01+01:00 | POST | [user004 @ 86.185.226.149] | /me/essay/1/submit/
INFO | 2013-10-15T15:54:06+01:00 | GET | [user004 @ 86.185.226.149] | /me/essay/1/drafts/
INFO | 2013-10-15T15:54:18+01:00 | GET | [user004 @ 86.185.226.149] | /me/draft/3/show/
INFO | 2013-10-15T15:54:19+01:00 | POST | [user004 @ 86.185.226.149] | /tutor/logactivity
INFO | 2013-10-15T15:54:19+01:00 | ACTION.MASHUP.INIT | [user004 @ 86.185.226.149] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-10-15T15:54:32+01:00 | GET | [user004 @ 86.185.226.149] | /me/draft/3/show/sentence
INFO | 2013-10-15T15:54:33+01:00 | POST | [user004 @ 86.185.226.149] | /tutor/logactivity
INFO | 2013-10-15T15:54:33+01:00 | ACTION.MASHUP.INIT | [user004 @ 86.185.226.149] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"sentence","value":"show"},{"name":"task","value":"show"}]
INFO | 2013-10-15T15:54:44+01:00 | GET | [user004 @ 86.185.226.149] | /me/draft/3/show/keyword
INFO | 2013-10-15T15:54:45+01:00 | POST | [user004 @ 86.185.226.149] | /tutor/logactivity
INFO | 2013-10-15T15:54:45+01:00 | ACTION.MASHUP.INIT | [user004 @ 86.185.226.149] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"keywords","value":"category_all"},{"name":"task","value":"show"}]
INFO | 2013-10-15T15:55:01+01:00 | GET | [user004 @ 86.185.226.149] | /me/draft/3/group/graphics
INFO | 2013-10-15T15:55:05+01:00 | GET | [user004 @ 86.185.226.149] | /me/draft/3/view/cloud
INFO | 2013-10-15T15:55:19+01:00 | GET | [user004 @ 86.185.226.149] | /me/draft/3/group/texts
