INFO | 2013-10-07T12:25:23+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-07T12:25:27+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-10-07T12:25:30+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-10-07T12:25:30+01:00 | ACTION.LOGIN | [admin @ 137.108.145.39] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-07T12:25:30+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-10-07T12:25:33+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-10-07T12:25:39+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-10-07T12:25:39+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-07T13:17:41+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-07T21:05:09+01:00 | GET | [anon @ 86.181.70.32] | /
INFO | 2013-10-07T21:05:11+01:00 | GET | [anon @ 86.181.70.32] | /login
INFO | 2013-10-07T21:05:15+01:00 | POST | [anon @ 86.181.70.32] | /login
INFO | 2013-10-07T21:05:15+01:00 | ACTION.LOGIN | [admin @ 86.181.70.32] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-07T21:05:15+01:00 | GET | [admin @ 86.181.70.32] | /me/
INFO | 2013-10-07T21:05:17+01:00 | GET | [admin @ 86.181.70.32] | /admin/users
