INFO | 2013-09-24T10:17:13+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T10:17:16+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:17:20+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:17:24+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:17:24+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:23.0) Gecko\/20100101 Firefox\/23.0"}
INFO | 2013-09-24T10:17:24+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-24T10:17:27+01:00 | GET | [admin @ 137.108.145.39] | /admin/feedback
INFO | 2013-09-24T10:17:29+01:00 | GET | [admin @ 137.108.145.39] | /admin/
INFO | 2013-09-24T10:17:32+01:00 | GET | [admin @ 137.108.145.39] | /admin/reset
INFO | 2013-09-24T10:17:33+01:00 | GET | [admin @ 137.108.145.39] | /admin/
INFO | 2013-09-24T10:17:37+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-24T10:17:59+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-09-24T10:18:00+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T10:18:01+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:18:15+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:18:15+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:23.0) Gecko\/20100101 Firefox\/23.0"}
INFO | 2013-09-24T10:18:15+01:00 | GET | [user080 @ 137.108.145.39] | /me/
INFO | 2013-09-24T10:18:15+01:00 | GET | [user080 @ 137.108.145.39] | /me/consent
INFO | 2013-09-24T10:18:18+01:00 | POST | [user080 @ 137.108.145.39] | /me/consent
INFO | 2013-09-24T10:18:19+01:00 | GET | [user080 @ 137.108.145.39] | /me/
INFO | 2013-09-24T10:18:22+01:00 | GET | [user080 @ 137.108.145.39] | /me/essay/
INFO | 2013-09-24T10:18:34+01:00 | GET | [user080 @ 137.108.145.39] | /me/essay/1/drafts/
INFO | 2013-09-24T10:18:36+01:00 | GET | [user080 @ 137.108.145.39] | /me/essay/1/submit/
INFO | 2013-09-24T10:19:00+01:00 | POST | [user080 @ 137.108.145.39] | /me/essay/1/submit/
INFO | 2013-09-24T10:19:24+01:00 | GET | [user080 @ 137.108.145.39] | /me/essay/1/drafts/
INFO | 2013-09-24T10:19:26+01:00 | GET | [user080 @ 137.108.145.39] | /me/draft/2/show/
INFO | 2013-09-24T10:19:27+01:00 | POST | [user080 @ 137.108.145.39] | /tutor/logactivity
INFO | 2013-09-24T10:19:27+01:00 | ACTION.MASHUP.INIT | [user080 @ 137.108.145.39] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"task","value":"show"}]
INFO | 2013-09-24T10:19:30+01:00 | GET | [user080 @ 137.108.145.39] | /me/draft/2/show/sentence
INFO | 2013-09-24T10:19:30+01:00 | POST | [user080 @ 137.108.145.39] | /tutor/logactivity
INFO | 2013-09-24T10:19:30+01:00 | ACTION.MASHUP.INIT | [user080 @ 137.108.145.39] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"sentence","value":"show"},{"name":"task","value":"show"}]
INFO | 2013-09-24T10:19:44+01:00 | GET | [user080 @ 137.108.145.39] | /me/draft/2/show/all
INFO | 2013-09-24T10:19:45+01:00 | POST | [user080 @ 137.108.145.39] | /tutor/logactivity
INFO | 2013-09-24T10:19:45+01:00 | ACTION.MASHUP.INIT | [user080 @ 137.108.145.39] | [{"name":"structure","value":"#-s:t#"},{"name":"structure","value":"#-s:h#"},{"name":"structure","value":"#+s:i#"},{"name":"structure","value":"#+s#"},{"name":"structure","value":"#+s:c#"},{"name":"structure","value":"#-s:q#;#-s:n#;#-s:p#;#dummy#;#+s:p#"},{"name":"sentence","value":"show"},{"name":"keywords","value":"category_all"},{"name":"task","value":"show"}]
INFO | 2013-09-24T10:19:53+01:00 | GET | [user080 @ 137.108.145.39] | /logout
INFO | 2013-09-24T10:19:53+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T10:19:54+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:19:57+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:19:57+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:23.0) Gecko\/20100101 Firefox\/23.0"}
INFO | 2013-09-24T10:19:58+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-24T10:20:01+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-24T10:20:07+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-24T10:20:11+01:00 | GET | [admin @ 137.108.145.39] | /admin/
INFO | 2013-09-24T10:20:14+01:00 | GET | [admin @ 137.108.145.39] | /admin/reset
INFO | 2013-09-24T10:20:14+01:00 | GET | [admin @ 137.108.145.39] | /admin/
INFO | 2013-09-24T10:20:18+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-09-24T10:20:18+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T10:20:54+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:20:57+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T10:20:57+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:23.0) Gecko\/20100101 Firefox\/23.0"}
INFO | 2013-09-24T10:20:58+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-24T10:21:00+01:00 | GET | [admin @ 137.108.145.39] | /me/report
INFO | 2013-09-24T10:21:08+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-09-24T10:21:09+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T10:22:30+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T11:37:11+01:00 | GET | [anon @ 147.197.166.201] | /
INFO | 2013-09-24T11:37:18+01:00 | GET | [anon @ 147.197.166.201] | /login
INFO | 2013-09-24T11:37:38+01:00 | POST | [anon @ 147.197.166.201] | /login
INFO | 2013-09-24T11:37:54+01:00 | POST | [anon @ 147.197.166.201] | /login
INFO | 2013-09-24T11:38:13+01:00 | POST | [anon @ 147.197.166.201] | /login
INFO | 2013-09-24T11:38:24+01:00 | POST | [anon @ 147.197.166.201] | /login
INFO | 2013-09-24T11:38:24+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident\/5.0)"}
INFO | 2013-09-24T11:38:24+01:00 | GET | [safesea2 @ 147.197.166.201] | /me/
INFO | 2013-09-24T11:38:24+01:00 | GET | [safesea2 @ 147.197.166.201] | /me/consent
INFO | 2013-09-24T11:38:37+01:00 | POST | [safesea2 @ 147.197.166.201] | /me/consent
INFO | 2013-09-24T11:38:37+01:00 | GET | [safesea2 @ 147.197.166.201] | /me/
INFO | 2013-09-24T11:38:59+01:00 | GET | [safesea2 @ 147.197.166.201] | /help/
INFO | 2013-09-24T14:01:40+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T14:05:20+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T14:05:23+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T14:05:23+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:23.0) Gecko\/20100101 Firefox\/23.0"}
INFO | 2013-09-24T14:05:23+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-24T14:05:27+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-24T14:06:36+01:00 | GET | [admin @ 137.108.145.39] | /me/report
INFO | 2013-09-24T14:06:38+01:00 | GET | [admin @ 137.108.145.39] | /admin/feedback
INFO | 2013-09-24T14:06:41+01:00 | GET | [admin @ 137.108.145.39] | /admin/tasks
INFO | 2013-09-24T14:07:03+01:00 | GET | [admin @ 137.108.145.39] | /
INFO | 2013-09-24T14:07:05+01:00 | GET | [admin @ 137.108.145.39] | /about
INFO | 2013-09-24T14:07:15+01:00 | GET | [admin @ 137.108.145.39] | /help/
INFO | 2013-09-24T14:08:26+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-24T14:08:49+01:00 | GET | [admin @ 137.108.145.39] | /me/report
INFO | 2013-09-24T14:09:04+01:00 | GET | [admin @ 137.108.145.39] | /
INFO | 2013-09-24T14:10:00+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-09-24T14:10:01+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T14:28:49+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-09-24T14:28:50+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T14:28:53+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-09-24T14:28:53+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:23.0) Gecko\/20100101 Firefox\/23.0"}
INFO | 2013-09-24T14:28:53+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-09-24T14:28:59+01:00 | GET | [admin @ 137.108.145.39] | /admin/
INFO | 2013-09-24T14:29:01+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-09-24T14:45:45+01:00 | GET | [anon @ 109.158.129.116] | /
INFO | 2013-09-24T14:45:48+01:00 | GET | [anon @ 109.158.129.116] | /login
INFO | 2013-09-24T14:46:16+01:00 | POST | [anon @ 109.158.129.116] | /login
INFO | 2013-09-24T14:46:16+01:00 | ACTION.LOGIN | {"user_agent":"Mozilla\/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit\/536.30.1 (KHTML, like Gecko) Version\/6.0.5 Safari\/536.30.1"}
INFO | 2013-09-24T14:46:17+01:00 | GET | [user004 @ 109.158.129.116] | /me/
