INFO | 2013-10-03T12:28:30+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-03T12:28:32+01:00 | GET | [anon @ 137.108.145.39] | /login
INFO | 2013-10-03T12:28:35+01:00 | POST | [anon @ 137.108.145.39] | /login
INFO | 2013-10-03T12:28:35+01:00 | ACTION.LOGIN | [admin @ 137.108.145.39] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-03T12:28:35+01:00 | GET | [admin @ 137.108.145.39] | /me/
INFO | 2013-10-03T12:28:39+01:00 | GET | [admin @ 137.108.145.39] | /admin/tasks
INFO | 2013-10-03T12:28:41+01:00 | GET | [admin @ 137.108.145.39] | /admin/users
INFO | 2013-10-03T12:28:54+01:00 | GET | [admin @ 137.108.145.39] | /logout
INFO | 2013-10-03T12:28:54+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-03T12:38:00+01:00 | GET | [anon @ 137.108.145.39] | /
INFO | 2013-10-03T22:16:20+01:00 | GET | [anon @ 86.181.70.32] | /
INFO | 2013-10-03T22:16:41+01:00 | GET | [anon @ 86.181.70.32] | /
INFO | 2013-10-03T22:18:30+01:00 | GET | [anon @ 86.181.70.32] | /
INFO | 2013-10-03T22:29:00+01:00 | GET | [anon @ 86.181.70.32] | /
INFO | 2013-10-03T22:29:03+01:00 | GET | [anon @ 86.181.70.32] | /login
INFO | 2013-10-03T22:29:09+01:00 | POST | [anon @ 86.181.70.32] | /login
INFO | 2013-10-03T22:29:09+01:00 | ACTION.LOGIN | [admin @ 86.181.70.32] | {"user_agent":"Mozilla\/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko\/20100101 Firefox\/24.0"}
INFO | 2013-10-03T22:29:09+01:00 | GET | [admin @ 86.181.70.32] | /me/
INFO | 2013-10-03T22:43:10+01:00 | GET | [admin @ 86.181.70.32] | /admin/users
